cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
1362468,1231,"Air transportation, scheduled",Transportation by air,36.1844463,-115.3110217,Allegiant Travel Company,ALGT,185,KPMG LLP,Texas,Dallas,18500182,Randall Hill,3/26/2020,NV
1019849,1231,Retail-auto dealers & gasoline stations,Automotive dealers and gasoline service stations,42.6025664,-83.2879437,"PENSKE AUTOMOTIVE GROUP, INC.",PAG,34,Deloitte &  Touche LLP,Michigan,Detroit,3411180,Denny Moyer,3/25/2020,MI
1460702,1231,Pharmaceutical preparations,Chemicals and allied products,34.0619024,-118.4141652,"Ritter Pharmaceuticals, Inc.",RTTR,199,Mayer Hoffman McCann P.C.,California,Irvine,19900027,Craig Jurecka,4/10/2019,CA
1476765,930,NA,NA,40.7602091,-73.9763046,"Golub Capital BDC, Inc.",GBDC,42,Ernst & Young LLP,Illinois,Chicago,4201449,Thomas Johannesen,12/5/2019,NY
835324,1231,State commercial banks,Depository institutions,38.2530869,-85.7316765,"Stock Yards Bancorp, Inc.",SYBT; SYBTP,686,"BKD, LLP",Indiana,Indianapolis,68666017,Michael Moore,3/20/2020,KY
1740547,331,Pharmaceutical preparations,Chemicals and allied products,33.6354828,-117.8506579,Urovant Sciences Ltd,UROV,42,Ernst & Young LLP,California,Irvine,4201743,Kim Stobart,7/5/2019,CA
19617,1231,National commercial banks,Depository institutions,40.7554702,-73.9766645,JPMORGAN CHASE & CO,JPM; JPM.PS.; JPM.PJ; JPM.PH.; JPM.PI; JPM.PF; JPM.PG.1; JPM.PF.; JPM.PE.; JPM.PD; JPM.WS; JPM.PD.1; JPM.PG; JPM.PA; JPM.PC; JPM.PH; JPM.PB; JPM.PE,238,PricewaterhouseCoopers LLP,New York,New York,23800011,Kathryn Kaminsky,3/17/2020,NY
1512499,1231,Transportation services,Transportation services,40.7308656,-74.0083912,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",LIND; LINDW,688,Marcum LLP,New York,Melville,68800134,James Aspromonti,3/21/2019,NY
1537663,1231,Pharmaceutical preparations,Chemicals and allied products,25.9501278,-80.1417244,"Health-Right Discoveries, Inc.",NA,273,"Prager Metis CPAs, LLC",New Jersey,Hackensack,27300004,Francis Decker,6/18/2019,FL
1484565,1231,Electromedical & electrotherapeutic apparatus,Instruments and related products,37.5433544,-122.23232899999999,"Soleno Therapeutics, Inc.",CAPNU; SLNO; SLNOW,688,Marcum LLP,California,San Francisco,68800151,Sunil Jain,3/7/2020,CA
1643301,1231,"Plastics, foil & coated paper bags",Paper and allied products,34.1837424,-119.1618689,Cure Pharmaceutical Holding Corp.,CURR,587,RBSM LLP,Nevada,henderson,58700006,marlene hutcheson,4/8/2019,CA
1415311,1231,Commodity contracts brokers & dealers,"Security, commodity brokers, and services",38.9853692,-77.0935436,ProShares Trust II,NA,238,PricewaterhouseCoopers LLP,Maryland,Baltimore,23800140,David Trerice,3/25/2020,MD
1351901,1231,Services-miscellaneous equipment rental & leasing,Business services,27.965873,-82.8009627,Commonwealth Income & Growth Fund VI,NA,243,"BDO USA, LLP",Pennsylvania,Philadelphia,24311345,Joseph Beach,4/9/2019,FL
1405660,930,Telephone communications (no radiotelephone),Communications,40.7572285,-73.9707207,Alternative Investment Corp,AIKO,457,Haynie & Company,Utah,Salt Lake City,45763911,Mark Anderson,6/11/2019,NY
1585790,1231,Refuse systems,"Electric, gas, and sanitary services",30.1176431,-81.4186828,"Advanced Disposal Services, Inc.",ADSW,42,Ernst & Young LLP,Florida,Jacksonville,4202327,Paula Parker,3/3/2020,FL
1428439,1231,Cable & other pay television services,Communications,37.2604013,-121.9621307,"ROKU, INC",ROKU; 8005B,34,Deloitte &  Touche LLP,California,San Jose,3411229,Erik Ekstrom,3/24/2020,CA
851310,1231,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,37.4211359,-121.9610865,HARMONIC INC,HLIT,238,PricewaterhouseCoopers LLP,California,San Jose,23800697,Jeffrey Mollenhauer,3/19/2020,CA
717806,1231,State commercial banks,Depository institutions,33.4575585,-86.748605,"First US Bancshares, Inc.",FUSB,213,"Carr, Riggs & Ingram LLC",Georgia,Atlanta,21310056,Douglas Mims,3/20/2020,AL
42316,1231,"Water, sewer, pipeline, comm & power line construction",Heavy construction contractors,28.0859449,-80.648084,The Goldfield Corporation,GV,185,KPMG LLP,Florida,Orlando,18500627,Christoffer Ekebergh,3/18/2020,FL
29905,1231,"Construction, mining & materials handling machinery & equip",Industrial machinery and equipment,41.8333116,-88.0076416,DOVER Corp,DOV; DOV.WI,238,PricewaterhouseCoopers LLP,Illinois,Chicago,23800059,Kristin Smallwood,3/5/2020,IL
815094,331,Surgical & medical instruments & apparatus,Instruments and related products,42.5769634,-70.9169998,ABIOMED INC,ABMD; 4913B,34,Deloitte &  Touche LLP,Massachusetts,Boston,3410840,James Holmes,6/19/2019,MA
1503458,1231,Crude petroleum & natural gas,Oil and gas extraction,34.0580457,-118.4450372,"Foothills Exploration Inc.
",NA,587,RBSM LLP,Nevada,HENDERSON,58700006,MARLENE HUTCHESON,5/5/2019,CA
1570562,1231,Pharmaceutical preparations,Chemicals and allied products,33.6162753,-117.8711604,"Evolus, Inc.",EOLS,42,Ernst & Young LLP,California,Irvine,4201743,Kim Stobart,3/10/2020,CA
1512228,630,Metal mining,Metal mining,39.5891522,-104.8840471,NioCorp Developments Ltd.,NIOBF; NB.,243,"BDO USA, LLP",Washington,Spokane,24311453,Amy Roberts,9/17/2019,CO
1349437,1231,"Communications services, nec",Communications,41.5015241,-71.283177,TOWERSTREAM CORP,TWER,688,Marcum LLP,New York,New York,68800128,Alan Markowitz,4/3/2019,RI
1408100,1231,Real estate,Real estate,34.0674823,-118.406589,"Kennedy-Wilson Holdings, Inc.",KW; KWICW,185,KPMG LLP,California,Los Angeles,18500558,Todd Refnes,3/30/2020,CA
836690,930,Services-computer programming services,Business services,40.0575675,-75.5394855,"Innovative Solutions and Support, Inc.",ISSC,248,Grant Thornton LLP,Pennsylvania,Philadelphia,24800061,James Epperson,1/21/2020,PA
1011452,1231,Services-prepackaged software,Business services,42.2224029,-71.1741529,"Medical Information Technology, Inc.",NA,392,"Wolf & Company, P.C.",Massachusetts,Boston,39200012,Cecilia Frerotte,2/13/2020,MA
1661460,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,32.888256,-117.224294,"Poseida Therapeutics, Inc.",NA,238,PricewaterhouseCoopers LLP,California,San Diego,23800591,Kenneth Salgado,3/28/2019,CA
1341766,1231,Bottled & canned soft drinks & carbonated waters,Food and kindred products,26.5507852,-80.0543238,"Celsius Holdings, Inc.",CELH; CELHW,5036,Assurance Dimensions,Florida,Coconut Creek,503600001,Matthew McNamara,3/22/2020,FL
857855,1231,State commercial banks,Depository institutions,34.8792264,-83.9579107,UNITED COMMUNITY BANKS INC,UCBI; 7126B,238,PricewaterhouseCoopers LLP,Georgia,Atlanta,23800165,Todd McPherson,3/17/2020,GA
1498828,1231,Real estate investment trusts,Holding and other investment offices,32.928037,-96.8190087,The Howard Hughes Corporation,HHC,42,Ernst & Young LLP,Texas,Dallas,4203192,Gary Washburn,3/12/2020,TX
723188,1231,National commercial banks,Depository institutions,43.0485289,-76.059044,"COMMUNITY BANK SYSTEM, INC.",CBU,238,PricewaterhouseCoopers LLP,New York,Buffalo,23800265,Todd Williams,3/19/2020,NY
1603145,1231,Electric services,"Electric, gas, and sanitary services",26.8596034,-80.0593728,"NextEra Energy Partners, LP",NEP,34,Deloitte &  Touche LLP,Florida,Boca Raton,3411093,John Slyh,3/11/2020,FL
714310,1231,National commercial banks,Depository institutions,40.7511657,-73.9922402,Valley National Bancorp,VLY; VLYWW.; VLYWW; VLYPP; VLYPO,185,KPMG LLP,New Jersey,Short Hills,18500421,Thomas Lally,4/2/2019,NY
1752828,1231,Blank checks,Holding and other investment offices,40.7627499,-73.9808827,GX Acquisition Corp.,GXGXU; 7941B; GXGX; GXGXW,688,Marcum LLP,New York,New York,68800123,Natalie Verbanac,3/25/2020,NY
1531152,202,Retail-variety stores,General merchandise stores,42.2872382,-71.5770683,"BJ's Wholesale Club Holdings, Inc.",BJ,238,PricewaterhouseCoopers LLP,Massachusetts,Boston,23800463,Melissa Palmer,4/8/2019,MA
866609,1231,Oil & gas field exploration services,Oil and gas extraction,29.7434107,-95.558889,ION Geophysical Corporation,IO,248,Grant Thornton LLP,Texas,Houston,24800193,Joshua Smith,2/28/2020,TX
1478121,1231,Pharmaceutical preparations,Chemicals and allied products,32.8984859,-117.2232414,Pfenex Inc.,PFNX,185,KPMG LLP,California,San Diego,18500772,Emad Fareed,4/3/2019,CA
1669600,1231,Retail-nonstore retailers,Miscellaneous retail,39.5531852,-104.8457211,"Liberty Expedia Holdings, Inc.",LEXEA; LEXEB,185,KPMG LLP,Colorado,Denver,18500376,Arnold Hoy,3/11/2019,CO
310826,1231,Life insurance,Insurance carriers,33.4766165,-86.7701213,PROTECTIVE LIFE INSURANCE CO,NA,238,PricewaterhouseCoopers LLP,Alabama,Birmingham,23800262,Andrew Pinto,4/25/2019,AL
1568385,1231,Services-computer programming services,Business services,26.4034748,-80.1014596,"BRIGHT MOUNTAIN MEDIA, INC.",BMTM,274,EisnerAmper LLP,New Jersey,Iselin,27497205,Brian Downey,5/16/2019,FL
748592,1231,Television broadcasting stations,Communications,33.1320434,-117.2913641,"NTN Buzztime, Inc.",NTN,402,Squar Milner LLP,California,San Diego,40200415,Michael Lorber,3/25/2020,CA
1595893,1231,Pharmaceutical preparations,Chemicals and allied products,32.8977294,-117.2313262,"Turning Point Therapeutics, Inc.",TPTX,42,Ernst & Young LLP,California,San Diego,4202476,Judson Quiggle,3/30/2020,CA
1000230,1031,Drawing & insulating of nonferrous wire,Primary metal industries,37.3344311,-79.9932228,Optical Cable Corporation,OCC,423,"Brown, Edwards & Company, L.L.P.",Virginia,Roanoke,42300004,Mark Wiseman,3/3/2020,VA
1437352,1231,Services-prepackaged software,Business services,42.494884,-71.189503,"Everbridge, Inc.",EVBG,42,Ernst & Young LLP,Massachusetts,Boston,4200710,Christopher DiPetrillo,3/11/2020,MA
872248,1231,Crude petroleum & natural gas,Oil and gas extraction,30.1935021,-92.008267,"PetroQuest Energy, Inc.",PQUEQ; PQU.1,42,Ernst & Young LLP,Louisiana,New Orleans,4202129,Ryan Moore,4/12/2019,LA
1321828,NA,"Services-business services, nec",Business services,29.5256177,-95.1971285,"Data Call Technologies, Inc.",NA,2738,"M&K CPAS, PLLC",Texas,Houston,273800003,Daniel Lafley,3/11/2019,TX
1762609,1231,"Services-business services, nec",Business services,40.60907,-73.74422,CYTY Capital Solutions Inc,NA,5041,B F Borgers CPA PC,Colorado,Lakewood,504100001,Ben Borgers,4/2/2019,NY
1311673,1231,Blank checks,Holding and other investment offices,32.7282143,-117.1714042,"Yacht Finders, Inc.",NA,273,"Prager Metis CPAs, LLC",New Jersey,Hackensack,27300005,Ronald Friedlander,4/1/2019,CA
1543623,1231,"Measuring & controlling devices, nec",Instruments and related products,34.1988673,-118.595897,US Nuclear Corp.,NA,206,"MaloneBailey, LLP",Texas,Houston,20600004,James Thompson,4/19/2019,CA
217346,104,Aircraft & parts,Transportation equipment,41.8249048,-71.4092955,Textron Inc.,TXT; TXT.PA; TXT.PB,42,Ernst & Young LLP,Massachusetts,Boston,4201057,David Glinka,3/3/2020,RI
1583077,1231,Real estate investment trusts,Holding and other investment offices,40.761,-73.9721341,"Hospitality Investors Trust, Inc.",NA,185,KPMG LLP,Virginia,McLean,18500293,Thomas Gerth,4/25/2019,NY
1053369,331,Pharmaceutical preparations,Chemicals and allied products,41.0013984,-73.9431921,"Elite Pharmaceuticals, Inc. and Subsidiary",ELTP,6189,BUCHBINDER TUNICK & COMPANY LLP,New Jersey,Little Falls,618900001,Gerard Demetrius,7/19/2019,NJ
33185,1231,"Services-consumer credit reporting, collection agencies",Business services,33.7966512,-84.3884949,Equifax Inc.,EFX,42,Ernst & Young LLP,Georgia,Atlanta,4203324,Bryan Yokley,2/28/2020,GA
1557376,1031,Miscellaneous transportation equipment,Transportation equipment,25.8133752,-80.1274598,"Organicell Regenerative Medicine, Inc.",BPSR,688,Marcum LLP,New York,Fort Lauderdale,68800114,Ilyssa Blum,3/16/2020,FL
318833,1231,Services-miscellaneous repair services,Miscellaneous repair services,29.6257451,-95.6021413,"Team, Inc.",TISI,185,KPMG LLP,Texas,Houston,18500822,Robert Bullis,4/16/2019,TX
1178253,1231,Pharmaceutical preparations,Chemicals and allied products,40.7186148,-74.0377528,SCYNEXIS INC,SCYX,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410654,Jeffrey Ellis,4/9/2019,NJ
1022408,331,Wholesale-computers & peripheral equipment & software,Wholesale trade--durable goods,38.9528571,-77.416496,EPLUS INC,PLUS,34,Deloitte &  Touche LLP,Virginia,McLean,3411446,Matthew Leber,6/17/2019,VA
1717452,1231,Pharmaceutical preparations,Chemicals and allied products,32.875097,-117.2041308,"Odonate Therapeutics, Inc.",ODT,402,Squar Milner LLP,California,San Diego,40200695,Michael Green,2/24/2020,CA
101984,1231,Household audio & video equipment,Electrical and electronic equipment,33.6237681,-111.9240234,Universal Electronics Inc.,UEIC,248,Grant Thornton LLP,California,Los Angeles,24800217,Jill Van,10/3/2019,AZ
22356,1231,State commercial banks,Depository institutions,39.1021449,-94.5825038,"Commerce Bancshares, Inc.",CBSH; CBSHP,185,KPMG LLP,Missouri,Kansas City,18500634,Shaun Stoker,3/30/2020,MO
1558441,1231,Real estate investment trusts,Holding and other investment offices,39.7447932,-104.9897484,Industrial Property Trust Inc.,NA,185,KPMG LLP,Colorado,Denver,18500602,Dexter Metcalfe,4/4/2019,CO
1304464,1231,Natural gas transmission,"Electric, gas, and sanitary services",29.7579771,-95.363451,Crestwood Midstream Partners LP,CMLP,42,Ernst & Young LLP,Texas,Houston,4202331,Craig Parks,3/3/2020,TX
81018,1231,Electric & other services combined,"Electric, gas, and sanitary services",39.751184,-104.9942901,PUBLIC SERVICE CO OF COLORADO,XEL5,34,Deloitte &  Touche LLP,Minnesota,Minneapolis,3410626,Christopher Lee,3/4/2020,CO
864839,1231,Crude petroleum & natural gas,Oil and gas extraction,32.8212927,-116.9829887,"ROYALE ENERGY, INC.",NA,367,SingerLewak LLP,Colorado,DENVER,36701420,EDWARD SCHENKEIN,5/15/2019,CA
1451512,1231,Engines & turbines,Industrial machinery and equipment,33.682871,-117.8524805,Terra Tech Corp.,TRTC,688,Marcum LLP,New York,Costa Mesa,68800149,Sougata Banerjee,3/16/2020,CA
1410187,1231,Transportation services,Transportation services,42.9623621,-76.4380623,Pacific Blue Energy Corp.,NA,6285,"Boyle CPA, LLC",New Jersey,Bayville,628503320,Robert Boyle,5/2/2019,NY
1020710,1231,Wholesale-industrial machinery & equipment,Wholesale trade--durable goods,29.8418366,-95.5008463,"DXP Enterprises, Inc.",DXPE,659,Moss Adams LLP,Texas,Houston,65900145,Kenneth Grace,3/25/2019,TX
899866,1231,Pharmaceutical preparations,Chemicals and allied products,42.3510789,-71.0444781,"ALEXION PHARMACEUTICALS, INC.",ALXN,238,PricewaterhouseCoopers LLP,Massachusetts,Boston,23800078,Joshua Herron,2/20/2020,MA
1125699,1231,Miscellaneous manufacturing industries,Miscellaneous manufacturing industries,28.1962648,-82.6236529,DAIS CORP.,NA,587,RBSM LLP,New York,NEW YORK,58700004,RAJESH SHARMA,4/27/2019,FL
1390312,1231,State commercial banks,Depository institutions,40.8510779,-73.9703994,"Bancorp of New Jersey, Inc.",BKJ,23,"Baker Tilly Virchow Krause, LLP",New Jersey,Iselin,2300039,Kevin Schalk,3/28/2019,NJ
23111,1231,Services-computer programming services,Business services,42.906234,-78.8728975,"Computer Task Group, Incorporated",CTG,185,KPMG LLP,New York,Buffalo,18500569,Timothy White,4/5/2019,NY
1562528,1231,Real estate investment trusts,Holding and other investment offices,40.7637696,-73.975023,"Benefit Street Partners Realty Trust, Inc.",7534B,185,KPMG LLP,New York,New York,18500849,Peter Lukas,5/2/2019,NY
1555972,1231,"Gaskets, packg & sealg devices & rubber & plastics hose",Rubber and miscellaneous plastics products,40.23033,-74.076924,Sterling Consolidated Corp.,NA,6285,"Boyle CPA, LLC",New Jersey,Bayville,628503320,Robert Boyle,4/20/2019,NJ
1471265,1231,National commercial banks,Depository institutions,41.84456,-79.146996,"Northwest Bancshares, Inc.",NWBI,185,KPMG LLP,Pennsylvania,Pittsburgh,18500653,Christine Blose,3/10/2020,PA
1573166,1231,Crude petroleum & natural gas,Oil and gas extraction,30.2887157,-97.8295716,"Jones Energy, Inc.",JONEQ; 9081B,248,Grant Thornton LLP,Texas,Houston,24800077,Mark Gibennus,3/18/2019,TX
946822,1231,"Services-equipment rental & leasing, nec",Business services,29.760556,-95.4615631,"Aly Energy Services, Inc",ALYE,49,RSM US LLP,Texas,Houston,4998630,Scott Lunsford,4/19/2019,TX
1501364,1231,"Savings institutions, not federally chartered",Depository institutions,41.766935,-72.677469,"United Financial Bancorp, Inc.",UBNK,392,"Wolf & Company, P.C.",Massachusetts,Boston,39200003,John Doherty,3/19/2019,CT
1318568,1231,Services-miscellaneous amusement & recreation,Amusement and recreational services,36.0566974,-115.2514375,Everi Holdings Inc.,EVRI,243,"BDO USA, LLP",Nevada,Las Vegas,24310910,William Powell,3/6/2020,NV
1156445,331,Operators of apartment buildings,Real estate,33.6900567,-117.8555482,"WNC Housing Tax Credit Fund VI, L.P., Series 9",NA,596,CohnReznick LLP,Maryland,Bethesda,59600031,Dan Kenney,7/8/2019,CA
1012620,1231,"Railroads, line-haul operating",Railroads?,41.0777331,-73.470962,GENESEE & WYOMING INC,GWR; 9554B,238,PricewaterhouseCoopers LLP,New York,Rochester,23800225,Michael Gsell,4/1/2019,CT
1372184,1231,"Perfumes, cosmetics & other toilet preparations",Chemicals and allied products,33.130683,-117.234723,"New You, Inc.",NWYU,688,Marcum LLP,California,Costa Mesa,68800149,Sougata Banerjee,11/12/2019,CA
1645666,1231,Pharmaceutical preparations,Chemicals and allied products,37.6714272,-122.3892492,"Kezar Life Sciences, Inc.",KZR,185,KPMG LLP,California,San Francisco,18500536,Jason Trimborn,4/22/2019,CA
1574910,1231,Services-miscellaneous amusement & recreation,Amusement and recreational services,40.8816403,-85.1668856,Success Entertainment Group International Inc.,SEGN,3061,"Yichien Yeh, CPA",New York,Oakland Gardens,306100001,Yichien Yeh,4/29/2019,IN
1091596,1231,Surgical & medical instruments & apparatus,Instruments and related products,39.1435234,-77.2093479,"Nuo Therapeutics, Inc.",MENW.1; NUOTQ,688,Marcum LLP,Texas,Houston,68800153,David Grossman,4/22/2019,MD
1278021,1231,"Security brokers, dealers & flotation companies","Security, commodity brokers, and services",40.7552172,-74.00185,MARKETAXESS HOLDINGS INC,MKTX,238,PricewaterhouseCoopers LLP,New York,New York,23800114,Maureen Gill,3/4/2020,NY
1088856,1231,Pharmaceutical preparations,Chemicals and allied products,37.4812387,-122.1738067,Corcept Therapeutics Incorporated,CORT,42,Ernst & Young LLP,California,Redwood City,4202726,Frances Schulz,3/9/2020,CA
1450922,1231,Commodity contracts brokers & dealers,"Security, commodity brokers, and services",40.7622869,-73.9750432,Aberdeen Standard Silver ETF Trust,NA,185,KPMG LLP,New York,New York,18500313,Stanley Wo,3/28/2019,NY
1104506,1231,Pharmaceutical preparations,Chemicals and allied products,40.5783649,-74.6287764,Insmed Incorporated,INSM,42,Ernst & Young LLP,New Jersey,Iselin,4203062,Anthony Torrington,2/26/2020,NJ
1487371,1231,Surgical & medical instruments & apparatus,Instruments and related products,33.1316051,-117.2714158,"Genmark Diagnostics, Inc.",GNMK,42,Ernst & Young LLP,California,San Diego,4201572,Andrew Kimball,3/17/2020,CA
1228454,1231,"Savings institution, federally chartered",Depository institutions,40.6494577,-74.1303945,"BCB Bancorp, Inc.",BCBP,392,"Wolf & Company, P.C.",Massachusetts,Boston,39200001,Martin Caine,3/12/2020,NJ
1348952,1231,Electric services,"Electric, gas, and sanitary services",29.9567826,-90.1770216,"ENTERGY LOUISIANA, LLC",ETR2; EHL,34,Deloitte &  Touche LLP,Louisiana,New Orleans,3411655,Amy Parker,3/9/2020,LA
1193311,1231,Electric services,"Electric, gas, and sanitary services",32.7865539,-96.8033707,ONCOR ELECTRIC DELIVERY CO LLC,TXU3,34,Deloitte &  Touche LLP,Texas,Dallas,3410961,Robert Shanks,10/16/2019,TX
1655887,1231,NA,NA,NA,NA,Owl Rock Capital Corporation II,NA,185,KPMG LLP,New York,New York,18500725,John Russo,3/25/2020,NY
1399520,1231,Retail-eating places,Eating and drinking places,40.7415129,-74.0060352,"The ONE Group Hospitality, Inc",STKS,6581,"PLANTE MORAN, P.C.",Colorado,Denver,658112059,Robert Bond,5/2/2019,NY
104169,131,Retail-variety stores,General merchandise stores,36.3652654,-94.2176381,Walmart Inc.,WMT,42,Ernst & Young LLP,Arkansas,Rogers,4202748,Robert Seaman,9/4/2019,AR
105770,1231,"Fabricated rubber products, nec",Rubber and miscellaneous plastics products,40.061479,-75.6805357,WEST PHARMACEUTICAL SERVICES INC,WST,238,PricewaterhouseCoopers LLP,Pennsylvania,Philadelphia,23800261,Robert Fell,3/25/2020,PA
1066656,1231,Commodity contracts brokers & dealers,"Security, commodity brokers, and services",40.754697,-73.9805521,Managed Futures Premier Graham L.P.,NA,42,Ernst & Young LLP,Massachusetts,Boston,4202501,Matthew Rancourt,4/9/2019,NY
930775,331,Surgical & medical instruments & apparatus,Instruments and related products,40.0794927,-105.1954397,"Encision, Inc.",ECIA,286,Eide Bailly LLP,Colorado,Denver,28606877,Clay Waller,7/1/2019,CO
866368,1231,Real estate investment trusts,Holding and other investment offices,34.1664274,-118.2955073,PS Business Parks Inc.,PSB; 7072B; 7073B; 7648B; PSB.PD; PSB.PF; PSB.PH; PSB.PI; PSB.PK; PSB.PL; PSB.PM; PSB.PO; PSB.PP; PSB.PR; PSB.PS; PSB.PT; PSB.PU; PSB.PV; PSB.PW; PSB.PX; PSB.PY; PSB.PZ,42,Ernst & Young LLP,California,Los Angeles,4200852,Gregory Feng,3/6/2020,CA
920465,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,32.8848383,-117.2128135,La Jolla Pharmaceutical Company,LJPC,402,Squar Milner LLP,California,San Diego,40200415,Michael Lorber,3/5/2020,CA
1341141,1231,Real estate investment trusts,Holding and other investment offices,33.9170796,-84.354513,"CatchMark Timber Trust, Inc.",CTT; 7082B; 7088B; 7087B,34,Deloitte &  Touche LLP,Georgia,Atlanta,3411119,Robert Fleshman,3/10/2020,GA
1057083,NA,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,41.943159,-88.1274235,"PCTEL, Inc.",PCTI,248,Grant Thornton LLP,Illinois,Chicago,24800368,Anthony Bonaguro,3/19/2020,IL
947559,1231,National commercial banks,Depository institutions,31.3165046,-89.4133597,"The First Bancshares, Inc.",FBMS,173,Crowe LLP,Georgia,Atlanta,17302923,Eve Rogers,3/25/2020,MS
1528930,1228,Patent owners & lessors,Holding and other investment offices,36.7824363,-76.0108108,"Liberty Tax, Inc.",FRG; 5978B,677,Cherry Bekaert LLP,Virginia,Virginia Beach,67700011,John Jobe,6/28/2019,VA
715446,1031,Services-medical laboratories,Health services,37.2760613,-121.878253,"Anixa Biosciences, Inc.",ANIX,200,Haskell & White LLP,California,Irvine,20000004,Patrick Ross,1/20/2020,CA
886744,1231,Pharmaceutical preparations,Chemicals and allied products,37.4812387,-122.1738067,Geron Corporation,GERN,42,Ernst & Young LLP,California,Redwood City,4202726,Frances Schulz,3/24/2020,CA
1667161,1231,State commercial banks,Depository institutions,42.154067,-71.0739654,"Randolph Bancorp, Inc.",RNDB,173,Crowe LLP,New York,New York,17301408,Wendy Cama,3/16/2020,MA
934648,1231,"Services-racing, including track operation",Amusement and recreational services,35.3754656,-80.6605282,SPEEDWAY MOTORSPORTS INC,TRK,238,PricewaterhouseCoopers LLP,North Carolina,Charlotte,23800054,Martin Foley,4/3/2019,NC
764579,1231,Surgical & medical instruments & apparatus,Instruments and related products,41.2984449,-72.7557101,"CAS Medical Systems, Inc.",CASM,596,CohnReznick LLP,New Jersey,Roseland,59600024,Mark Spelker,4/23/2019,CT
1452936,1231,Real estate investment trusts,Holding and other investment offices,34.0469144,-118.4450875,"KBS Strategic Opportunity REIT, Inc.",NA,42,Ernst & Young LLP,California,Irvine,4201472,Christopher Johnston,3/26/2019,CA
1305323,1231,Services-educational services,Educational services,33.2799483,-111.8107462,Zovio Inc,ZVO,34,Deloitte &  Touche LLP,Arizona,Phoenix,3411314,Diane Wallace,3/3/2020,AZ
1102112,1231,National commercial banks,Depository institutions,33.9201277,-117.8823308,PacWest Bancorp,PACW,185,KPMG LLP,California,Irvine,18500193,Brian Gordon,3/23/2020,CA
1169445,1231,Services-computer programming services,Business services,30.671993,-88.195741,"Computer Programs and Systems, Inc.",CPSI,248,Grant Thornton LLP,Georgia,Atlanta,24800082,Mark Greeff,3/21/2019,AL
62996,1231,"Millwood, veneer, plywood, & structural wood members",Lumber and wood products,42.4154172,-83.4255817,MASCO CORP /DE/,MAS,238,PricewaterhouseCoopers LLP,Michigan,Detroit,23800059,Kristin Smallwood,3/10/2020,MI
78003,1231,Pharmaceutical preparations,Chemicals and allied products,40.7503185,-73.9724018,Pfizer Inc.,PFE,185,KPMG LLP,New York,New York,18500137,Paul Knopp,3/26/2020,NY
31462,1231,"Soap, detergents, cleang preparations, perfumes, cosmetics",Chemicals and allied products,44.946551,-93.0977331,ECOLAB INC.,ECL,238,PricewaterhouseCoopers LLP,Minnesota,Minneapolis,23800182,David Schroeder,3/19/2020,MN
865752,1231,Bottled & canned soft drinks & carbonated waters,Food and kindred products,33.8866879,-117.5132312,Monster Beverage Corp,MNST,34,Deloitte &  Touche LLP,California,Costa Mesa,3410967,Gregory Palme,3/24/2020,CA
1610114,1231,Real estate investment trusts,Holding and other investment offices,40.7571373,-73.981035,New Senior Investment Group Inc.,SNR,42,Ernst & Young LLP,New York,New York,4201726,Robert Lehman,3/9/2020,NY
1619250,1231,Surgical & medical instruments & apparatus,Instruments and related products,40.5740502,-74.6675761,"Valeritas Holdings, Inc.",VLRXQ,711,Friedman LLP,New Jersey,East Hanover,71100084,Robert Fiorentino,3/6/2019,NJ
1160945,1231,Blank checks,Holding and other investment offices,40.7500227,-111.8802173,"Nova Star Innovations, Inc.",NA,6117,"Heaton & Company, PLLC",Utah,Farmington,611700001,Kristofer Heaton,4/16/2019,UT
707179,1231,National commercial banks,Depository institutions,37.9692623,-87.5744,Old National Bancorp,ONB,173,Crowe LLP,Kentucky,Louisville,17302449,Jennifer Monaghan,2/14/2020,IN
831641,929,Services-engineering services,Engineering and management services,34.1506329,-118.0781576,TETRA TECH INC,TTEK,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800121,Kirk Thorell,12/20/2019,CA
710752,1231,Oil royalty traders,Holding and other investment offices,32.84,-96.8,Sabine Royalty Trust,SBR,410,"Weaver and Tidwell, L.L.P.",Texas,Dallas,41010007,Mostafa Popal,3/15/2019,TX
1794776,1231,NA,NA,39.0347219,-94.6081594,Palmer Square Capital BDC Inc.,NA,238,PricewaterhouseCoopers LLP,Missouri,Kansas City,23800018,Jenny Ramsey,2/4/2020,KS
1604464,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.6586897,-122.4001359,"Atara Biotherapeutics, Inc.",ATRA,34,Deloitte &  Touche LLP,California,San Jose,3410759,Kevin Dueck,3/16/2020,CA
