cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
1657642,1231,State commercial banks,Depository institutions,36.9116349,-80.319518,Parkway Acquisition Corp.,NA,149,"Elliott Davis, LLC",North Carolina,Charlotte,14900011,Christopher Purvis,4/15/2019,VA
779152,630,Services-computer integrated systems design,Business services,36.9141117,-93.938827,HENRY JACK & ASSOCIATES INC,JKHY,238,PricewaterhouseCoopers LLP,Missouri,Kansas City,23800633,Daniel Zwarn,9/12/2019,MO
1073475,1231,National commercial banks,Depository institutions,36.9676615,-86.4307496,Citizens First Corporation,CZFC,173,Crowe LLP,Kentucky,Louisville,17307173,Jason Stockton,3/25/2019,KY
914025,331,Telephone & telegraph apparatus,Electrical and electronic equipment,36.9864486,-122.036476,PLANTRONICS INC /CA/,PLT,238,PricewaterhouseCoopers LLP,California,San Jose,23800468,David Charles,5/29/2019,CA
1501585,1231,Ship & boat building & repairing,Transportation equipment,36.9882341,-76.4371943,"HUNTINGTON INGALLS INDUSTRIES, INC.",HII,34,Deloitte &  Touche LLP,Virginia,Richmond,3410697,Wendy Savage,3/9/2020,VA
1163389,1231,State commercial banks,Depository institutions,37.0156311,-81.9693683,"New Peoples Bankshares, Inc.",NWPP,149,"Elliott Davis, LLC",South Carolina,Greenville,14900016,Robert Stevens,4/15/2019,VA
740971,1231,National commercial banks,Depository institutions,37.0186322,-76.3228932,Old Point Financial Corporation,OPOF,613,"Yount, Hyde & Barbour, P.C.",Virginia,Winchester,61351160,Kimberly Belcher,3/23/2020,VA
797564,1231,Pharmaceutical preparations,Chemicals and allied products,37.0805382,-76.3920338,"HST Global, Inc.",HSTC,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700004,Mark Sperry,5/7/2019,VA
1000232,1231,State commercial banks,Depository institutions,37.0883333,-94.5305556,"Kentucky Bancshares, Inc.",KTYB,173,Crowe LLP,District of Columbia,Washington,17307173,Jason Stockton,3/13/2020,KY
707605,1231,National commercial banks,Depository institutions,37.09024,-95.712891,"Ameriserv Financial, Inc.",ASRV,74,"S. R. Snodgrass, P.C.",Pennsylvania,Cranberry Township,7400015,Ian McDowell,3/28/2020,PA
793733,1231,"Air transportation, scheduled",Transportation by air,37.1006483,-113.5569325,"SkyWest, Inc.",SKYW,42,Ernst & Young LLP,Utah,Salt Lake City,4202952,Howard Stoker,2/24/2020,UT
32567,630,Fabricated structural metal products,Fabricated metal products,37.138797,-79.982643,"Metwood, Inc.",MTWD,76,"Turner, Stone & Company, L.L.P.",Texas,Dallas,7600003,Cheryl Gore,9/3/2019,VA
1046203,1231,State commercial banks,Depository institutions,37.1601048,-93.3105054,"Guaranty Federal Bancshares, Inc.",GFED,686,"BKD, LLP",Missouri,Springfield,68645024,Jason Rader,4/9/2019,MO
854560,1231,State commercial banks,Depository institutions,37.1601838,-93.270072,"Great Southern Bancorp, Inc.",GSBC,686,"BKD, LLP",Missouri,Springfield,68645023,Mary Pipkin,3/17/2020,MO
58492,1231,Household furniture,Furniture and fixtures,37.1774372,-94.3843215,LEGGETT & PLATT INC,LEG,238,PricewaterhouseCoopers LLP,Missouri,Saint Louis,23800231,Troy Pingsterhaus,3/10/2020,MO
1356090,1231,Services-commercial physical & biological research,Engineering and management services,37.2036835,-80.4114837,"PRECIGEN, INC.",PGEN,238,PricewaterhouseCoopers LLP,North Carolina,Raleigh,23800498,Matthew Keffer,3/19/2020,VA
898173,1231,Retail-auto & home supply stores,Automotive dealers and gasoline service stations,37.2076592,-93.2492485,"O'Reilly Automotive, Inc.",ORLY,42,Ernst & Young LLP,Missouri,Kansas City,4202242,David Noonan,3/13/2020,MO
796534,1231,National commercial banks,Depository institutions,37.208552,-80.399809,"National Bankshares, Inc.",NKSH,613,"Yount, Hyde & Barbour, P.C.",Virginia,Winchester,61351160,Kimberly Belcher,3/23/2020,VA
1420520,1231,Semiconductors & related devices,Electrical and electronic equipment,37.2260616,-121.9302449,Atomera Inc,ATOM,688,Marcum LLP,New York,New York,68800155,John Hughes,3/16/2020,CA
67215,125,"Water, sewer, pipeline, comm & power line construction",Heavy construction contractors,37.2266918,-77.4013696,DYCOM INDUSTRIES INC,DY,238,PricewaterhouseCoopers LLP,Florida,Fort Lauderdale,23800105,David Ryan,3/19/2020,FL
1682149,1231,Semiconductors & related devices,Electrical and electronic equipment,37.2329535,-121.777154,"Summit Wireless Technologies, Inc.",WISA,207,BPM LLP,California,San Jose,20700002,Richard Bellucci,3/25/2020,CA
1078271,630,Computer communications equipment,Industrial machinery and equipment,37.2382947,-121.7852542,"Extreme Networks, Inc.",EXTR,185,KPMG LLP,North Carolina,Raleigh,18500767,Chad Barba,9/10/2019,CA
1616262,229,Sugar & confectionery products,Food and kindred products,37.2394334,-107.8782504,"Rocky Mountain Chocolate Factory, Inc.",RMCF,166,"Plante & Moran, PLLC",Colorado,Denver,16612101,Dave Steiner,7/14/2019,CO
859070,1231,State commercial banks,Depository institutions,37.2407398,-81.2464445,"First Community Bankshares, Inc.",FCBC,57,Dixon Hughes Goodman LLP,North Carolina,Asheville,5700008,David Wiggins,3/17/2020,VA
106040,703,Computer storage devices,Industrial machinery and equipment,37.2455532,-121.7933553,Western Digital Corporation,WDC,185,KPMG LLP,California,Irvine,18500097,Mark Clemens,9/24/2019,CA
1297341,630,"Savings institution, federally chartered",Depository institutions,37.2487017,-83.1952533,Kentucky First Federal Bancorp,KFFB,686,"BKD, LLP",Kentucky,Louisville,68606009,Benjamin Howard,10/4/2019,KY
743988,328,Semiconductors & related devices,Electrical and electronic equipment,37.2529087,-121.9363016,"Xilinx, Inc.",XLNX,42,Ernst & Young LLP,California,San Jose,4202676,Matthew Sapp,5/17/2019,CA
1614067,1231,Pharmaceutical preparations,Chemicals and allied products,37.2537371,-121.7852483,"Aridis Pharmaceuticals, Inc.",ARDS,199,Mayer Hoffman McCann P.C.,California,San Diego,19900027,Craig Jurecka,3/29/2019,CA
1065280,1231,Services-video tape rental,Motion pictures,37.2593139,-121.9619835,"Netflix, Inc.",NFLX,42,Ernst & Young LLP,California,San Jose,4200173,Alexander Bender,1/30/2020,CA
1428439,1231,Cable & other pay television services,Communications,37.2604013,-121.9621307,"ROKU, INC",ROKU; 8005B,34,Deloitte &  Touche LLP,California,San Jose,3411229,Erik Ekstrom,3/24/2020,CA
1301236,1231,Real estate investment trusts,Holding and other investment offices,37.2683102,-76.7059179,Sotherly Hotels Inc.,SOHO; SOHOB; SOHOO; SOHON,57,Dixon Hughes Goodman LLP,Virginia,Tysons,5700013,Jesse Respess,3/23/2019,VA
1313536,NA,Hotels & motels,"Hotels, rooming houses, camps, and other lodging places",37.2683102,-76.7059179,Sotherly Hotels LP,NA,57,Dixon Hughes Goodman LLP,Virginia,Tysons,5700013,Jesse Respess,3/23/2019,VA
833640,1231,Semiconductors & related devices,Electrical and electronic equipment,37.2705388,-121.7935317,POWER INTEGRATIONS INC,POWI,34,Deloitte &  Touche LLP,California,San Jose,3410973,Ian Nasman,3/4/2020,CA
1239819,1231,Services-commercial physical & biological research,Engineering and management services,37.2710853,-79.9427864,Luna Innovations Incorporated,LUNA,248,Grant Thornton LLP,Virginia,Arlington,24800143,Timothy O'Neil,3/25/2020,VA
1711438,731,Blank checks,Holding and other investment offices,37.2746034,-76.7063689,LHI Acquisition Corp,NA,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700001,Chad Sadler,3/12/2019,VA
715446,1031,Services-medical laboratories,Health services,37.2760613,-121.878253,"Anixa Biosciences, Inc.",ANIX,200,Haskell & White LLP,California,Irvine,20000004,Patrick Ross,1/20/2020,CA
1069533,930,Natural gas transmisison & distribution,"Electric, gas, and sanitary services",37.2775226,-79.9306656,RGC Resources Inc.,RGCO,423,"Brown, Edwards & Company, L.L.P.",Virginia,Blacksburg,42300003,Jason Ross,1/7/2020,VA
1021435,1231,Services-prepackaged software,Business services,37.2887609,-121.9352672,"hopTo, Inc.",HPTOU,688,Marcum LLP,New York,Chicago,68800101,Praneel Prasad,4/9/2019,CA
1672750,NA,Aircraft,Transportation equipment,37.29,-121.95,mota group inc.,MOTA,587,RBSM LLP,California,larkspur,58700005,sam berde,5/11/2019,CA
881524,1231,Pharmaceutical preparations,Chemicals and allied products,37.2936633,-121.9344672,VIVUS Inc.,VVUS,252,OUM & Co. LLP,California,San Francisco,25200003,Clara Fong,3/30/2019,CA
1065088,1231,"Services-business services, nec",Business services,37.2951452,-121.9261113,EBAY INC,EBAY,238,PricewaterhouseCoopers LLP,California,San Jose,23800340,Mark McCaffrey,2/18/2020,CA
1082038,1231,Pharmaceutical preparations,Chemicals and allied products,37.3187838,-122.0495633,DURECT Corporation,DRRX,42,Ernst & Young LLP,California,Redwood City,4202550,Guy Richardson,3/16/2020,CA
1129260,1231,"Communications equipment, nec",Electrical and electronic equipment,37.3189161,-121.9118425,"VOCERA COMMUNICATIONS, INC.",VCRA,34,Deloitte &  Touche LLP,California,San Jose,3411332,Jason Ainsworth,3/24/2020,CA
738214,1231,Industrial organic chemicals,Chemicals and allied products,37.3216342,-122.0304284,"Aemetis, Inc.",AMTX,49,RSM US LLP,Iowa,Des Moines,4942879,Bradley Broberg,3/20/2020,CA
1090872,1031,Laboratory analytical instruments,Instruments and related products,37.3248865,-121.9989378,"AGILENT TECHNOLOGIES, INC.",A,238,PricewaterhouseCoopers LLP,California,San Jose,23800334,Steven McCann,1/7/2020,CA
796343,1130,Services-prepackaged software,Business services,37.3303074,-121.8941558,Adobe Inc.,ADBE,185,KPMG LLP,California,Santa Clara,18500670,Sriprasadh Cadambi,2/25/2020,CA
320193,928,Electronic computers,Industrial machinery and equipment,37.3304824,-122.0120086,Apple Inc.,AAPL,42,Ernst & Young LLP,California,San Jose,4200070,Kevin Asher,11/1/2019,CA
1053352,1231,State commercial banks,Depository institutions,37.3319276,-121.8925332,Heritage Commerce Corp,HTBK,173,Crowe LLP,California,Sacramento,17300394,Craig Yoder,3/13/2020,CA
1495584,1231,NA,NA,37.3319276,-121.8925332,"Firsthand Technology Value Fund, Inc.",SVVC,445,"Tait, Weller & Baker, LLP",Pennsylvania,Philadelpha,44500005,Richard Wagner,4/15/2019,CA
1585521,131,"Services-computer programming, data processing, etc.",Business services,37.3328819,-121.8949931,"Zoom Video Communications, Inc.",ZM; 8651B,185,KPMG LLP,California,San Francisco,18500557,Padraic Kelly,3/29/2019,CA
1000230,1031,Drawing & insulating of nonferrous wire,Primary metal industries,37.3344311,-79.9932228,Optical Cable Corporation,OCC,423,"Brown, Edwards & Company, L.L.P.",Virginia,Roanoke,42300004,Mark Wiseman,3/3/2020,VA
766829,1231,Water supply,"Electric, gas, and sanitary services",37.3480198,-121.9015287,SJW Group,SJW,185,KPMG LLP,California,San Francisco,18500560,Nancy Rose,3/25/2019,CA
1459839,1231,Surgical & medical instruments & apparatus,Instruments and related products,37.3511498,-121.9351339,"SI-BONE, Inc.",SIBN,238,PricewaterhouseCoopers LLP,California,San Jose,23800390,Lindsey Piziali,3/27/2019,CA
1035201,1231,Water supply,"Electric, gas, and sanitary services",37.36691,-121.911763,CALIFORNIA WATER SERVICE GROUP,CWT,34,Deloitte &  Touche LLP,California,San Francisco,3411466,Timothy Gillam,3/21/2020,CA
1618732,731,Services-prepackaged software,Business services,37.367648,-121.9181103,"Nutanix, Inc.",NTNX; 9641B,34,Deloitte &  Touche LLP,California,San Jose,3411422,Christopher Griffin,10/18/2019,CA
1040161,1231,Semiconductors & related devices,Electrical and electronic equipment,37.3682806,-121.9217553,"Pixelworks, Inc.",PXLW,185,KPMG LLP,Oregon,Portland,18500533,Michael Rogers,8/30/2019,CA
814547,930,"Services-business services, nec",Business services,37.3685081,-121.9186616,FAIR ISAAC CORP,FICO; FICDL,34,Deloitte &  Touche LLP,California,San Diego,3411525,KC Freer,12/2/2019,CA
709283,331,Computer storage devices,Industrial machinery and equipment,37.3692914,-121.9212663,Quantum Corp,QNTM.1; QMCO,32,Armanino LLP,California,San Ramon,3200002,Matthew Perreault,9/10/2019,CA
1164888,331,Pharmaceutical preparations,Chemicals and allied products,37.3697461,-122.1360607,KYTO TECHNOLOGY & LIFE SCIENCES INC.,KBPH,587,RBSM LLP,Nevada,Henderson,58700006,MARLENE HUTCHESON,5/30/2019,CA
1120914,1231,Services-prepackaged software,Business services,37.3707103,-121.9448951,"PDF Solutions, Inc.",PDFS,207,BPM LLP,California,San Jose,20700010,Nicholas Steiner,3/24/2020,CA
1045810,126,Semiconductors & related devices,Electrical and electronic equipment,37.3708002,-121.9673611,NVIDIA CORP,NVDA,238,PricewaterhouseCoopers LLP,California,San Jose,23800624,D Carey,3/11/2020,CA
727634,1231,Services-prepackaged software,Business services,37.3711132,-121.9255779,ISIGN SOLUTIONS INC.,ISGN; 7157B,32,Armanino LLP,California,San Ramon,3200003,Ryan Teed,6/4/2019,CA
1160958,1231,Semiconductors & related devices,Electrical and electronic equipment,37.371178,-122.000238,INPHI Corp,IPHI,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800693,Ryan Smith,3/19/2020,CA
1035267,1231,"Orthopedic, prosthetic & surgical appliances & supplies",Instruments and related products,37.373002,-122.0040014,INTUITIVE SURGICAL INC,ISRG,238,PricewaterhouseCoopers LLP,California,San Jose,23800107,Deepak Bhandarkar,2/25/2020,CA
1023731,331,Services-computer processing & data preparation,Business services,37.3739953,-121.9241111,"8x8, Inc.",EGHT,659,Moss Adams LLP,California,San Francisco,65900110,Kris Dunning,6/19/2019,CA
1262039,1231,"Computer peripheral equipment, nec",Industrial machinery and equipment,37.375771,-122.0107525,"Fortinet, Inc.",FTNT,34,Deloitte &  Touche LLP,California,San Jose,3410867,Mark Farley,3/17/2020,CA
1373715,1231,Services-prepackaged software,Business services,37.3759167,-121.9626911,"ServiceNow, Inc.",NOW,238,PricewaterhouseCoopers LLP,California,San Jose,23800026,Kevin Healy,3/10/2020,CA
1554859,1231,Electromedical & electrotherapeutic apparatus,Instruments and related products,37.3763435,-121.8936593,"Semler Scientific, Inc.",SMLR,243,"BDO USA, LLP",New York,New York,24311668,Brandyn Schmelzer,3/13/2020,CA
1633917,1231,"Services-business services, nec",Business services,37.3768507,-121.9227332,"PayPal Holdings, Inc.",PYPL,238,PricewaterhouseCoopers LLP,California,San Jose,23800088,Kevan Bradshaw,2/25/2020,CA
6951,1027,Semiconductors & related devices,Electrical and electronic equipment,37.3776247,-121.9787818,"Applied Materials, Inc.",AMAT; 4832B,185,KPMG LLP,California,Santa Clara,18500838,Christian Gentle,1/10/2020,CA
1535527,131,Services-prepackaged software,Business services,37.3777175,-122.0335344,"CrowdStrike Holdings, Inc.",CRWD; 7893B,238,PricewaterhouseCoopers LLP,California,San Jose,23800319,Stephane Berthier,6/7/2019,CA
1280263,131,Semiconductors & related devices,Electrical and electronic equipment,37.3783993,-121.9609087,AMBARELLA INC,AMBA,238,PricewaterhouseCoopers LLP,California,San Jose,23800345,Joseph Zullo,4/11/2019,CA
1580808,1231,Computer communications equipment,Industrial machinery and equipment,37.3784895,-121.9257374,"A10 Networks, Inc.",ATEN,34,Deloitte &  Touche LLP,California,San Jose,3410759,Kevin Dueck,4/5/2019,CA
890394,1231,Semiconductors & related devices,Electrical and electronic equipment,37.3809355,-121.9203861,"MoSys, Inc.",MOSY,207,BPM LLP,California,San Jose,20700012,Daniel Winter,3/24/2020,CA
2488,1228,Semiconductors & related devices,Electrical and electronic equipment,37.3829254,-121.9703842,"Advanced Micro Devices, Inc.",AMD,42,Ernst & Young LLP,California,San Jose,4202455,David Price,2/13/2020,CA
1333493,1231,"Insurance agents, brokers & service","Insurance agents, brokers, and service",37.3829788,-121.9751267,"eHealth, Inc.",EHTH,42,Ernst & Young LLP,California,Redwood City,4202497,Richard Ramko,3/16/2020,CA
1633978,629,"Communications equipment, nec",Electrical and electronic equipment,37.3834738,-121.9020622,Lumentum Holdings Inc.,LITE,34,Deloitte &  Touche LLP,California,San Jose,3410867,Mark Farley,9/24/2019,CA
1387467,630,Semiconductors & related devices,Electrical and electronic equipment,37.3835546,-121.9891652,Alpha and Omega Semiconductor Limited,AOSL,243,"BDO USA, LLP",California,San Jose,24311118,Slade Fester,8/27/2019,CA
1327567,731,"Computer peripheral equipment, nec",Industrial machinery and equipment,37.3836462,-121.9826432,Palo Alto Networks Inc.,PANW,42,Ernst & Young LLP,California,San Jose,4200379,David Cabral,9/24/2019,CA
1001902,1231,"Special industry machinery, nec",Industrial machinery and equipment,37.3841754,-121.9539261,"Intevac, Inc.",IVAC,207,BPM LLP,California,San Jose,20700010,Nicholas Steiner,2/19/2020,CA
1395848,1231,Semiconductors & related devices,Electrical and electronic equipment,37.3845502,-121.9848244,Adesto Technologies Corporation,IOTS,207,BPM LLP,California,San Jose,20700010,Nicholas Steiner,3/24/2020,CA
1556898,1231,Semiconductors & related devices,Electrical and electronic equipment,37.3847985,-121.9247778,"Techpoint, Inc.",NA,243,"BDO USA, LLP",California,San Jose,24311375,Ahmad Ejaz,3/16/2020,CA
864749,103,"Measuring & controlling devices, nec",Instruments and related products,37.384933,-122.0055115,Trimble Inc.,TRMB,42,Ernst & Young LLP,California,San Jose,4202271,Forrest Oglesbee,3/5/2020,CA
1730168,1103,Semiconductors & related devices,Electrical and electronic equipment,37.3861354,-121.9003283,Broadcom Inc.,AVGO; AVGOP,238,PricewaterhouseCoopers LLP,California,San Jose,23800045,Anthony Fuell,1/7/2020,CA
50863,1228,Semiconductors & related devices,Electrical and electronic equipment,37.3875909,-121.9637869,Intel Corporation,INTC,42,Ernst & Young LLP,California,San Jose,4201678,Jeffrey Lang,1/27/2020,CA
1474432,202,Computer storage devices,Industrial machinery and equipment,37.3879124,-122.0831253,"Pure Storage, Inc.",PSTG; 7335B,34,Deloitte &  Touche LLP,California,San Jose,3410711,Edwin Hormozian,4/3/2019,CA
1364954,1231,Services-educational services,Educational services,37.3884542,-121.972382,"CHEGG, INC",CHGG,34,Deloitte &  Touche LLP,California,San Jose,3410903,Jason Rissanen,3/7/2020,CA
1406666,1231,"Communications services, nec",Communications,37.3886171,-121.935713,"Calix, Inc.",CALX,185,KPMG LLP,California,San Francisco,18500539,Richard Robins,3/23/2020,CA
1375365,630,Electronic computers,Industrial machinery and equipment,37.3893311,-121.9048185,"Super Micro Computer, Inc.",SMCI,34,Deloitte &  Touche LLP,California,San Jose,3411229,Erik Ekstrom,1/22/2020,CA
897723,1003,Printed circuit boards,Electrical and electronic equipment,37.3900362,-121.9295653,SANMINA CORP,SANM,238,PricewaterhouseCoopers LLP,California,San Jose,23800663,Kristian Gusmer,11/21/2019,CA
1097149,1231,"Orthopedic, prosthetic & surgical appliances & supplies",Instruments and related products,37.3903189,-121.9354487,ALIGN TECHNOLOGY INC,ALGN,238,PricewaterhouseCoopers LLP,California,San Jose,23800174,Greg Vlahos,3/19/2020,CA
817720,627,Semiconductors & related devices,Electrical and electronic equipment,37.3916454,-121.8908582,Synaptics Incorporated,SYNA,185,KPMG LLP,California,Santa Clara,18500697,Jody Mortimore,9/19/2019,CA
1639225,1231,"Services-computer programming, data processing, etc.",Business services,37.3924201,-122.0718045,"Livongo Health, Inc.",LVGO,238,PricewaterhouseCoopers LLP,California,San Jose,23800390,Lindsey Piziali,7/3/2019,CA
1690666,1231,Semiconductors & related devices,Electrical and electronic equipment,37.3928075,-121.9379783,Xperi Corp,XPER,238,PricewaterhouseCoopers LLP,California,San Jose,23800030,Manminder Dhillon,3/4/2020,CA
1736946,1231,Household audio & video equipment,Electrical and electronic equipment,37.3928078,-121.9364021,"Arlo Technologies, Inc.",ARLO,238,PricewaterhouseCoopers LLP,California,San Jose,23800274,W. Sullins,3/19/2020,CA
1311241,1231,Semiconductors & related devices,Electrical and electronic equipment,37.3933728,-121.9346006,Intermolecular Inc,IMI,32,Armanino LLP,California,San Ramon,3200002,Matthew Perreault,4/3/2019,CA
883241,1031,Services-prepackaged software,Business services,37.3944645,-122.0504999,"Synopsys, Inc.",SNPS,185,KPMG LLP,California,Santa Clara,18500670,Sriprasadh Cadambi,1/10/2020,CA
1122904,1231,Telephone & telegraph apparatus,Electrical and electronic equipment,37.3945488,-121.9254446,"NETGEAR, INC.",NTGR,238,PricewaterhouseCoopers LLP,California,San Jose,23800033,Michael Jerome,3/5/2020,CA
1318605,1231,Motor vehicles & passenger car bodies,Transportation equipment,37.3948376,-122.1503889,"TESLA, INC.",TSLA,238,PricewaterhouseCoopers LLP,California,San Jose,23800026,Kevin Healy,3/3/2020,CA
1387156,1231,"Orthopedic, prosthetic & surgical appliances & supplies",Instruments and related products,37.3950578,-121.9354895,"airxpanders, inc.",NA,367,SingerLewak LLP,California,san jose,36701149,daniel hunter,3/6/2019,CA
926326,1231,Electronic computers,Industrial machinery and equipment,37.3952144,-122.0515263,"OMNICELL, Inc",OMCL,34,Deloitte &  Touche LLP,California,San Jose,3410653,Barry Shoemake,3/20/2020,CA
813672,1228,Services-prepackaged software,Business services,37.3960629,-121.9195328,Cadence Design Systems Inc,CDNS,185,KPMG LLP,California,Santa Clara,18500552,John Ebner,3/26/2020,CA
1227025,1231,Semiconductors & related devices,Electrical and electronic equipment,37.39622,-121.9310005,NEOPHOTONICS CORP,NPTN,34,Deloitte &  Touche LLP,California,San Jose,3410997,Jenny Chang,4/11/2019,CA
1470099,1231,Services-prepackaged software,Business services,37.3964984,-122.0547204,"MOBILEIRON, INC.",MOBL,34,Deloitte &  Touche LLP,California,San Jose,3411657,Joseph Prast,3/20/2020,CA
1496323,1231,Pharmaceutical preparations,Chemicals and allied products,37.3968061,-122.0591591,"IGM Biosciences, Inc.",IGMS,34,Deloitte &  Touche LLP,California,San Francisco,3411691,Carolyn Selig,9/4/2019,CA
1340652,1231,Pharmaceutical preparations,Chemicals and allied products,37.3969262,-122.0484944,"ChemoCentryx, Inc.",CCXI,42,Ernst & Young LLP,California,Redwood City,4200506,David Cima,3/17/2020,CA
1115128,1231,Services-advertising,Business services,37.3976834,-122.050546,Quotient Technology Inc.,QUOT,42,Ernst & Young LLP,California,San Jose,4202182,Tara Murphree,3/4/2020,CA
1327688,131,Services-computer processing & data preparation,Business services,37.3977495,-122.0300708,OOMA INC,OOMA,34,Deloitte &  Touche LLP,California,San Jose,3410982,Minoru Tsumura,4/22/2019,CA
1418100,930,Telephone & telegraph apparatus,Electrical and electronic equipment,37.3981366,-121.9774095,Avaya Holdings Corp.,AVYA,238,PricewaterhouseCoopers LLP,California,San Jose,23800385,Ergun Genc,3/26/2020,CA
1627475,1231,Services-computer processing & data preparation,Business services,37.3981368,-122.0491638,Upwork Inc.,UPWK,238,PricewaterhouseCoopers LLP,California,San Jose,23800697,Jeffrey Mollenhauer,3/20/2020,CA
1474439,630,"Search, detection, navagation, guidance, aeronautical sys",Instruments and related products,37.398726,-121.9767187,"Telenav, Inc.",TNAV,248,Grant Thornton LLP,California,San Francisco,24800115,Stephen Legg,8/23/2019,CA
882508,1229,Semiconductors & related devices,Electrical and electronic equipment,37.3989807,-121.8907121,Quicklogic Corporation,QUIK,659,Moss Adams LLP,California,San Francisco,65900109,Derek Dowsett,4/16/2019,CA
51011,630,Blank checks,Holding and other investment offices,37.4004301,-121.925489,Interdyne Company,ITDN,206,"MaloneBailey, LLP",Texas,Houston,20600005,Jaddy Wang,9/11/2019,CA
1717310,1231,NA,NA,37.4004556,-122.1930073,"Venture Lending & Leasing IX, Inc.",NA,34,Deloitte &  Touche LLP,California,San Francisco,3411647,Robert Lee,4/16/2019,CA
1557424,1231,NA,NA,37.4004556,-122.1930073,"Venture Lending & Leasing VII, Inc.",NA,34,Deloitte &  Touche LLP,California,San Francisco,3411647,Robert Lee,4/16/2019,CA
1642862,NA,NA,NA,37.4004556,-122.1930073,"Venture Lending & Leasing VIII, Inc.",NA,34,Deloitte &  Touche LLP,California,San Francisco,3411647,Robert Lee,4/16/2019,CA
1212458,1231,Services-computer processing & data preparation,Business services,37.4006086,-122.0321579,PROOFPOINT INC,PFPT,238,PricewaterhouseCoopers LLP,California,San Jose,23800005,Ninos Sarkis,3/10/2020,CA
1124610,131,Services-prepackaged software,Business services,37.4020858,-122.1446169,"VMWARE, INC.",VMW; 2845B,238,PricewaterhouseCoopers LLP,California,San Jose,23800319,Stephane Berthier,5/3/2019,CA
719739,1231,State commercial banks,Depository institutions,37.4042585,-121.982235,SVB Financial Group,SIVB; SIVBP,185,KPMG LLP,California,San Francisco,18500542,Tarek Ebeid,3/23/2020,CA
1058811,1231,"Computer peripheral equipment, nec",Industrial machinery and equipment,37.4042792,-121.9443168,IMMERSION CORP,IMMR,34,Deloitte &  Touche LLP,California,San Jose,3410844,Valerie Vasquez,3/27/2019,CA
917273,1231,Semiconductors & related devices,Electrical and electronic equipment,37.4045818,-122.0360211,RAMBUS INC,RMBS,238,PricewaterhouseCoopers LLP,California,San Jose,23800351,Alan Woolery,3/18/2020,CA
21510,928,Laboratory analytical instruments,Instruments and related products,37.404801,-121.9851671,COHERENT INC,COHR,34,Deloitte &  Touche LLP,California,San Jose,3410867,Mark Farley,12/19/2019,CA
100625,1231,"Measuring & controlling devices, nec",Instruments and related products,37.405025,-121.8918006,Sierra Monitor Corporation,SRMC,402,Squar Milner LLP,California,Irvine,40200051,Laurence Smetana,4/3/2019,CA
743316,627,Semiconductors & related devices,Electrical and electronic equipment,37.4054899,-121.9499774,MAXIM INTEGRATED PRODUCTS INC,MXIM,238,PricewaterhouseCoopers LLP,California,San Jose,23800193,Wayne Hedden,9/18/2019,CA
867773,1229,Semiconductors & related devices,Electrical and electronic equipment,37.4056795,-121.9453557,Sunpower Corporation,SPWR; SPWRB,42,Ernst & Young LLP,California,San Jose,4203237,Scott Whelton,2/24/2020,CA
1005286,526,"Canned, fruits, veg, preserves, jams & jellies",Food and kindred products,37.4063062,-121.9764933,Landec Corporation,LNDC,42,Ernst & Young LLP,California,San Francisco,4202824,Todd Silva,8/20/2019,CA
1397702,1231,Surgical & medical instruments & apparatus,Instruments and related products,37.4064625,-122.0147497,Silk Road Medical Inc,SILK,238,PricewaterhouseCoopers LLP,California,San Jose,23800886,Erin O'Donnell,3/19/2020,CA
1126741,331,Semiconductors & related devices,Electrical and electronic equipment,37.4068379,-121.9911289,"GSI Technology, Inc.",GSIT,243,"BDO USA, LLP",California,San Jose,24311574,Christina Minasi,6/24/2019,CA
1043604,1231,Computer communications equipment,Industrial machinery and equipment,37.4074689,-122.0293159,"Juniper Networks, Inc.",JNPR,42,Ernst & Young LLP,California,San Jose,4201382,Gareth Hunt,2/24/2020,CA
858877,725,Computer communications equipment,Industrial machinery and equipment,37.4083615,-121.9541545,"CISCO SYSTEMS, INC.",CSCO,238,PricewaterhouseCoopers LLP,California,San Jose,23800851,Conall Dempsey,9/27/2019,CA
1066194,630,Services-prepackaged software,Business services,37.4089206,-122.0184312,eGain Corporation,EGAN,207,BPM LLP,California,San Jose,20700010,Nicholas Steiner,9/16/2019,CA
1575793,1231,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,37.4090619,-121.9438447,Energous Corporation,WATT,688,Marcum LLP,New York,Melville,68800134,James Aspromonti,3/16/2020,CA
1006045,1228,Electromedical & electrotherapeutic apparatus,Instruments and related products,37.4092043,-122.0786882,IRIDEX Corporation,IRIX,207,BPM LLP,California,San Jose,20700010,Nicholas Steiner,3/24/2020,CA
1145057,1231,"Computer peripheral equipment, nec",Industrial machinery and equipment,37.4095522,-121.9546878,Forescout Technologies Inc,FSCT,42,Ernst & Young LLP,California,San Jose,4201866,Stephen Maier,3/3/2020,CA
